retailer,brand,sku,product,variant,form,material,price,list_price,discount_pct,available,peer_n,price_pctile,role,tees_up_n,tees_up_brands,cheaper_competitors
slumberland,Flexsteel,QK1103792,Finley Sofa,Timber,Sofa,Unspecified,2199.99,2699.99,18.5,Y,212,81.6,Premium anchor,15,La-Z-Boy(8); Southern Motion(2); Man-Wah Cheers(1); Stone & Leigh Upholstery(1); Slumberland(1); Ashley(1); Franklin(1),173
slumberland,Flexsteel,QK1103777,Eleanora Sofa,Blue,Sofa,Unspecified,2499.99,2999.99,16.7,Y,212,87.7,Premium anchor,15,La-Z-Boy(8); Stone & Leigh Upholstery(3); Southern Motion(3); Ashley(1),186
steinhafels,Flexsteel,542PKG487,Hank Leather 5-Pc. Fully Loaded Zero Gravity Reclining Modular,946-00 Black,Sectional,Leather,7186.49,7984.99,10.0,Y,816,95.6,Premium anchor,15,King Hickory(5); [HHER](4); [MOTO](2); [SILI](2); [USAP](1); [OMNA](1),780
steinhafels,Flexsteel,423393395,Flexsteel Dutchess Leather Fully Loaded Reclining Sofa With Drop Down Table,Floretine 562-80 Cortado,Sofa,Leather,3699.99,4111.1,10.0,Y,433,90.3,Premium anchor,15,[OMNA](8); [HHER](3); [HOMC](2); Bassett(1); King Hickory(1),391
steinhafels,Flexsteel,906Z73837,Shawna Power Headrest Reclining Console Loveseat,549-01 Silver Lining,Loveseat,Unspecified,2699.99,2699.99,,Y,241,83.4,Premium anchor,14,[SILI](3); [SYNG](2); King Hickory(2); [HOMC](2); La-Z-Boy(2); [OMNA](1); [MOTO](1); [KUKA](1),201
steinhafels,Flexsteel,717169290,Shawna Power Headrest Reclining Console Loveseat,386-70 Brown,Loveseat,Unspecified,2699.99,2699.99,,Y,241,83.4,Premium anchor,14,[SILI](3); [SYNG](2); King Hickory(2); [HOMC](2); La-Z-Boy(2); [OMNA](1); [MOTO](1); [KUKA](1),201
steinhafels,Flexsteel,324PKG787,Flexsteel Landon 5-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Dark Brown,Sectional,Leather,7364.69,8182.99,10.0,Y,816,95.8,Premium anchor,14,King Hickory(5); [HHER](3); [MOTO](2); [SILI](2); [USAP](1); [OMNA](1),782
steinhafels,Flexsteel,310823962,Catalina Power Headrest Rocker Recliner,Default Title,Recliner,Unspecified,1749.99,1944.43,10.0,Y,313,78.0,Premium anchor,14,La-Z-Boy(5); [HOKR](2); HomeStretch(1); [SILI](1); [MOTO](1); Bassett(1); [USAP](1); Ashley(1); [ELRN](1),244
steinhafels,Flexsteel,318Z51146,Flexsteel Westside Conversation Sofa,Default Title,Sofa,Unspecified,3599.99,3999.99,10.0,Y,433,89.8,Premium anchor,14,[OMNA](7); [HHER](3); [HOMC](2); [MOTO](1); King Hickory(1),389
slumberland,Flexsteel,QK1103802,Bryant Loveseat,Shell,Loveseat,Unspecified,2779.99,4169.98,33.3,Y,209,86.6,Premium anchor,13,La-Z-Boy(6); Stone & Leigh Upholstery(3); Southern Motion(2); Slumberland(1); Ashley(1),181
slumberland,Flexsteel,QK1091051,Dylan Power Recliner,Smoke,Recliner,Fabric,1699.99,2199.99,22.7,Y,235,85.5,Premium anchor,13,La-Z-Boy(6); Southern Motion(5); Ultra Comfort(2),201
slumberland,Flexsteel,QK1091052,Dylan Power Recliner,Cappuccino,Recliner,Fabric,1699.99,2199.99,22.7,Y,235,85.5,Premium anchor,13,La-Z-Boy(6); Southern Motion(5); Ultra Comfort(2),201
slumberland,Flexsteel,QK1086114,Stewart Lift Recliner,Mossy Gray,Recliner,Unspecified,1699.99,2249.99,24.4,Y,235,85.5,Premium anchor,13,La-Z-Boy(6); Southern Motion(5); Ultra Comfort(2),201
slumberland,Flexsteel,QK1086115,Stewart Lift Recliner,Amber Brown,Recliner,Unspecified,1699.99,2249.99,24.4,Y,235,85.5,Premium anchor,13,La-Z-Boy(6); Southern Motion(5); Ultra Comfort(2),201
steinhafels,Flexsteel,714790097,Flexsteel Oscar Fully Loaded Recliner,Dark Brown,Recliner,Unspecified,2388.88,2388.88,,Y,313,85.6,Premium anchor,13,[IMGN](7); [MEGA](1); [ELRN](1); Bassett(1); [HOKR](1); [CORE](1); [COZZ](1),268
steinhafels,Flexsteel,738645276,Flexsteel Oscar Fully Loaded Lift Chair,Light Brown,Recliner,Leather,2444.43,2444.43,,Y,313,85.9,Premium anchor,13,[IMGN](7); [MEGA](1); [ELRN](1); Bassett(1); [HOKR](1); [CORE](1); [COZZ](1),269
steinhafels,Flexsteel,980950845,Flexsteel Oscar Fully Loaded Lift Chair,Dark Brown,Recliner,Leather,2444.43,2444.43,,Y,313,85.9,Premium anchor,13,[IMGN](7); [MEGA](1); [ELRN](1); Bassett(1); [HOKR](1); [CORE](1); [COZZ](1),269
steinhafels,Flexsteel,874Z80448,Flexsteel Landon Leather Fully Loaded Swivel Recliner With Heat and Massage,Homerun Charcoal,Recliner,Leather,2369.99,2369.99,,Y,313,85.6,Premium anchor,13,[IMGN](7); [MEGA](1); [ELRN](1); Bassett(1); [HOKR](1); [CORE](1); [COZZ](1),268
steinhafels,Flexsteel,992004833,Flexsteel Zecliner Model 1 Medium Fully Loaded Sleep Lift Chair in Java,Default Title,Recliner,Fabric,2444.43,2444.43,,Y,313,85.9,Premium anchor,13,[IMGN](7); [MEGA](1); [ELRN](1); Bassett(1); [HOKR](1); [CORE](1); [COZZ](1),269
steinhafels,Flexsteel,825PKG314,Flexsteel Harbor 5-Pc. Fully Loaded Reclining Modular With Heat and Massage,Default Title,Sectional,Leather,7487.09,8318.99,10.0,Y,816,96.2,Premium anchor,12,King Hickory(5); [HHER](3); [MOTO](2); Bassett(1); [SILI](1),785
steinhafels,Flexsteel,152Z30428,Catalina Leather Power Headrest Rocker Recliner,Default Title,Recliner,Leather,2499.99,2777.77,10.0,Y,313,86.3,Premium anchor,12,[IMGN](6); [MEGA](1); King Hickory(1); [ELRN](1); Bassett(1); [HOKR](1); [COZZ](1),270
steinhafels,Flexsteel,139580218,Flexsteel Zecliner Model 2 Large Fully Loaded Sleep Recliner,Default Title,Recliner,Fabric,2299.99,2555.54,10.0,Y,313,84.0,Premium anchor,12,[IMGN](6); [ELRN](2); [MEGA](1); Bassett(1); [HOKR](1); [CORE](1),263
slumberland,Flexsteel,QK1101559,Sophisticated Swivel Power Recliner,Marina,Recliner,Unspecified,1299.99,1899.99,31.6,Y,235,77.4,Premium anchor,11,La-Z-Boy(4); Southern Motion(3); Franklin(2); Benchmaster(1); Man-Wah Cheers(1),182
slumberland,Flexsteel,QK1101560,Sophisticated Swivel Power Recliner,Marble,Recliner,Unspecified,1299.99,1899.99,31.6,Y,235,77.4,Premium anchor,11,La-Z-Boy(4); Southern Motion(3); Franklin(2); Benchmaster(1); Man-Wah Cheers(1),182
steinhafels,Flexsteel,279PKG508,Flexsteel Landon 6-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Dark Brown,Sectional,Leather,7850.69,8722.99,10.0,Y,816,97.2,Premium anchor,11,King Hickory(6); Bassett(2); [HHER](2); [SILI](1),793
steinhafels,Flexsteel,447PKG219,Flexsteel Landon 6-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Charcoal,Sectional,Leather,7850.69,8722.99,10.0,Y,816,97.2,Premium anchor,11,King Hickory(6); Bassett(2); [HHER](2); [SILI](1),793
steinhafels,Flexsteel,268745331,Hank Leather Fully Loaded Zero Gravity Reclining Loveseat,946-00 Black,Loveseat,Leather,2906.99,3229.99,10.0,Y,241,86.7,Premium anchor,11,King Hickory(2); [HOMC](2); La-Z-Boy(2); [SYNG](1); [OMNA](1); [MOTO](1); [SILI](1); [KUKA](1),209
steinhafels,Flexsteel,111055790,Hank Leather Fully Loaded Zero Gravity Reclining Loveseat,946-71 Burnt Umber,Loveseat,Leather,2906.99,3229.99,10.0,Y,241,86.7,Premium anchor,11,King Hickory(2); [HOMC](2); La-Z-Boy(2); [SYNG](1); [OMNA](1); [MOTO](1); [SILI](1); [KUKA](1),209
steinhafels,Flexsteel,237PKG574,Hank Leather 6-Pc. Fully Loaded Zero Gravity Reclining Modular,946-00 Black,Sectional,Leather,7914.59,8793.99,10.0,Y,816,97.3,Premium anchor,10,King Hickory(6); Bassett(2); [SILI](1); [HHER](1),794
steinhafels,Flexsteel,434PKG205,Hank Leather 6-Pc. Fully Loaded Zero Gravity Reclining Modular,946-70 Burnt Umber,Sectional,Leather,7914.59,8793.99,10.0,Y,816,97.3,Premium anchor,10,King Hickory(6); Bassett(2); [SILI](1); [HHER](1),794
steinhafels,Flexsteel,875PKG642,Hank Leather 5-Pc. Fully Loaded Zero Gravity Reclining Modular,946-70 Burnt Umber,Sectional,Leather,7984.99,7984.99,,Y,816,97.3,Premium anchor,10,King Hickory(6); Bassett(2); [SILI](1); [HHER](1),794
steinhafels,Flexsteel,660PKG934,Flexsteel Landon 5-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Caramel,Sectional,Leather,8182.99,8182.99,,Y,816,97.4,Premium anchor,10,King Hickory(7); Bassett(2); [HHER](1),795
steinhafels,Flexsteel,893PKG909,Flexsteel Landon 5-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Charcoal,Sectional,Leather,8182.99,8182.99,,Y,816,97.4,Premium anchor,10,King Hickory(7); Bassett(2); [HHER](1),795
steinhafels,Flexsteel,994530026,Flexsteel Oscar Leather Fully Loaded Lift Chair,Default Title,Recliner,Leather,2666.66,2666.66,,Y,313,88.5,Premium anchor,10,[IMGN](5); [HOKR](1); King Hickory(1); [ELRN](1); [HHER](1); [COZZ](1),277
steinhafels,Flexsteel,921358024,Flexsteel Oscar Leather Fully Loaded Recliner,Default Title,Recliner,Leather,2749.99,3055.54,10.0,Y,313,89.1,Premium anchor,10,[IMGN](4); [COZZ](2); [HOKR](1); King Hickory(1); [ELRN](1); [HHER](1),279
steinhafels,Flexsteel,821ZPKG65,Flexsteel Harbor 6-Pc. Fully Loaded Reclining Modular With Heat and Massage,Default Title,Sectional,Leather,7999.99,8888.88,10.0,Y,816,97.3,Premium anchor,10,King Hickory(6); Bassett(2); [SILI](1); [HHER](1),794
slumberland,Flexsteel,QK1103801,Bryant Sofa,Shell,Sofa,Unspecified,2799.99,4199.98,33.3,Y,212,92.5,Premium anchor,9,La-Z-Boy(5); Stone & Leigh Upholstery(3); Southern Motion(1),196
slumberland,Flexsteel,QK1093263,Dylan Power Reclining Console Loveseat,Smoke,Loveseat,Fabric,2899.99,4349.98,33.3,Y,209,89.5,Premium anchor,9,La-Z-Boy(6); Southern Motion(1); Slumberland(1); Stone & Leigh Upholstery(1),187
slumberland,Flexsteel,QK1093264,Dylan Power Reclining Console Loveseat,Cappuccino,Loveseat,Fabric,2899.99,4349.98,33.3,Y,209,89.5,Premium anchor,9,La-Z-Boy(6); Southern Motion(1); Slumberland(1); Stone & Leigh Upholstery(1),187
steinhafels,Flexsteel,329PKG121,Hank Leather 7-Pc. Fully Loaded Zero Gravity Reclining Modula,946-00 Black,Sectional,Leather,8398.79,9331.99,10.0,Y,816,97.5,Premium anchor,9,King Hickory(7); Bassett(2),796
steinhafels,Flexsteel,471210531,Zecliner Model 3 Petite Fully Loaded Lift With Heat And Massage,358-04 Umber,Recliner,Fabric,2799.99,3111.1,10.0,Y,313,89.8,Premium anchor,9,[IMGN](3); [COZZ](2); [HOKR](1); King Hickory(1); [ELRN](1); [HHER](1),281
steinhafels,Flexsteel,203PKG328,Flexsteel Landon 7-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Caramel,Sectional,Leather,8336.69,9262.99,10.0,Y,816,97.5,Premium anchor,9,King Hickory(7); Bassett(2),796
steinhafels,Flexsteel,675PKG578,Flexsteel Landon 7-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Dark Brown,Sectional,Leather,8336.69,9262.99,10.0,Y,816,97.5,Premium anchor,9,King Hickory(7); Bassett(2),796
steinhafels,Flexsteel,382PKG863,Flexsteel Landon 7-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Charcoal,Sectional,Leather,8336.69,9262.99,10.0,Y,816,97.5,Premium anchor,9,King Hickory(7); Bassett(2),796
steinhafels,Flexsteel,473PKG851,Flexsteel Harbor 7-Pc. Fully Loaded Reclining Modular With Heat and Massage,Default Title,Sectional,Leather,8531.09,9478.99,10.0,Y,816,97.7,Premium anchor,9,King Hickory(6); Bassett(2); [ELRN](1),797
slumberland,Flexsteel,QK1091049,Dylan Power Rocking Recliner,Smoke,Recliner,Unspecified,1899.99,2499.99,24.0,Y,235,93.6,Premium anchor,8,La-Z-Boy(3); Ultra Comfort(3); Southern Motion(2),220
slumberland,Flexsteel,QK1091050,Dylan Power Rocking Recliner,Cappuccino,Recliner,Unspecified,1899.99,2499.99,24.0,Y,235,93.6,Premium anchor,8,La-Z-Boy(3); Ultra Comfort(3); Southern Motion(2),220
slumberland,Flexsteel,QK1086112,Shaw Lift Recliner,Driftwood,Recliner,Unspecified,1899.99,2549.99,25.5,Y,235,93.6,Premium anchor,8,La-Z-Boy(3); Ultra Comfort(3); Southern Motion(2),220
slumberland,Flexsteel,QK1086113,Shaw Lift Recliner,Russett,Recliner,Unspecified,1899.99,2549.99,25.5,Y,235,93.6,Premium anchor,8,La-Z-Boy(3); Ultra Comfort(3); Southern Motion(2),220
steinhafels,Flexsteel,733PKG370,Hank Leather 7-Pc. Fully Loaded Zero Gravity Reclining Modula,946-70 Burnt Umber,Sectional,Leather,9331.99,9331.99,,Y,816,98.0,Premium anchor,8,King Hickory(5); Bassett(2); [ELRN](1),800
steinhafels,Flexsteel,540795983,Flexsteel Zecliner Model 3 Fully Loaded Lift Chair With Heat And Massage,Nanobionic Umber,Recliner,Fabric,2899.99,3222.21,10.0,Y,313,90.4,Premium anchor,8,[IMGN](2); [HHER](2); [COZZ](2); [HOKR](1); King Hickory(1),283
steinhafels,Flexsteel,782PKG204,Flexsteel Landon 6-Pc. Leather Fully Loaded Zero Gravity Reclining Modular,Homerun Caramel,Sectional,Leather,8722.99,8722.99,,Y,816,97.8,Premium anchor,8,King Hickory(5); Bassett(2); [ELRN](1),798
steinhafels,Flexsteel,542683218,Flexsteel Zecliner Model 2 Fully Loaded Sleep Lift Chair With Heat And Massage,Nanobionic Umber,Recliner,Fabric,2899.99,3222.21,10.0,Y,313,90.4,Premium anchor,8,[IMGN](2); [HHER](2); [COZZ](2); [HOKR](1); King Hickory(1),283
steinhafels,Flexsteel,328731267,Flexsteel Score Fully Loaded Reclining Sofa,Default Title,Sofa,Unspecified,3899.99,4333.32,10.0,Y,433,92.1,Premium anchor,8,[HHER](3); [OMNA](2); [HOMC](1); Bassett(1); King Hickory(1),399
slumberland,Flexsteel,QK1093261,Dylan Power Reclining Sofa,Smoke,Sofa,Fabric,2899.99,4349.98,33.3,Y,212,94.3,Premium anchor,7,La-Z-Boy(5); Southern Motion(1); Stone & Leigh Upholstery(1),200
slumberland,Flexsteel,QK1093262,Dylan Power Reclining Sofa,Cappuccino,Sofa,Fabric,2899.99,4349.98,33.3,Y,212,94.3,Premium anchor,7,La-Z-Boy(5); Southern Motion(1); Stone & Leigh Upholstery(1),200
steinhafels,Flexsteel,599Z83993,Zecliner Model 3 Petite Fully Loaded Lift With Heat And Massage,358-11 Ceramic,Recliner,Fabric,3111.1,3111.1,,Y,313,93.3,Premium anchor,7,[HHER](2); [HOKR](1); King Hickory(1); Bassett(1); [OMNA](1); [COZZ](1),292
steinhafels,Flexsteel,784378885,Flexsteel Zecliner Model 3 Fully Loaded Rocker Recliner With Heat And Massage,358-04 Nanobionic Umber,Recliner,Fabric,2999.99,2999.99,,Y,313,91.4,Premium anchor,7,[HHER](2); [HOKR](1); King Hickory(1); [IMGN](1); Bassett(1); [COZZ](1),286
steinhafels,Flexsteel,823374323,Flexsteel Zecliner Model 3 Fully Loaded Rocker Recliner With Heat And Massage,358-11 Nanobionic Ceramic,Recliner,Fabric,2999.99,2999.99,,Y,313,91.4,Premium anchor,7,[HHER](2); [HOKR](1); King Hickory(1); [IMGN](1); Bassett(1); [COZZ](1),286
steinhafels,Flexsteel,617Z35138,Flexsteel Dutchess Leather Fully Loaded Reclining Sofa With Drop Down Table,Floretine 562-82 Desert,Sofa,Leather,4111.1,4111.1,,Y,433,92.6,Premium anchor,7,[HHER](2); [OMNA](2); [HOMC](1); Bassett(1); King Hickory(1),401
steinhafels,Flexsteel,498Z13474,"Zen Cove Leather Fully Loaded Swivel Recliner with Heat, Massage, Storage Console and Wireless Remote",896-80 Dune,Recliner,Leather,3199.99,3555.54,10.0,Y,313,93.3,Premium anchor,6,[HHER](2); [HOKR](1); Bassett(1); [OMNA](1); [COZZ](1),292
steinhafels,Flexsteel,604722889,"Zen Cove Leather Fully Loaded Swivel Recliner with Heat, Massage, Storage Console and Wireless Remote",896-74 Autumn,Recliner,Leather,3199.99,3555.54,10.0,Y,313,93.3,Premium anchor,6,[HHER](2); [HOKR](1); Bassett(1); [OMNA](1); [COZZ](1),292
steinhafels,Flexsteel,713437194,Flexsteel Zecliner Model 3 Fully Loaded Lift Chair With Heat And Massage,358-11 Nanobionic Ceramic,Recliner,Fabric,3222.21,3222.21,,Y,313,93.6,Premium anchor,6,[HHER](2); [HOKR](1); Bassett(1); [OMNA](1); [COZZ](1),293
steinhafels,Flexsteel,774Z35746,Flexsteel Zecliner Model 3 Fully Loaded Lift Chair With Heat And Massage,886-02 Cappricio/Smoke,Recliner,Fabric,3222.21,3222.21,,Y,313,93.6,Premium anchor,6,[HHER](2); [HOKR](1); Bassett(1); [OMNA](1); [COZZ](1),293
steinhafels,Flexsteel,208167242,Flexsteel Landon Leather Zero Gravity Fully Loaded Reclining Console Loveseat With Wireless Charging,Homerun Dark Brown,Loveseat,Leather,3149.99,3499.99,10.0,Y,241,88.8,Premium anchor,6,King Hickory(2); [OMNA](1); [MOTO](1); [HOMC](1); La-Z-Boy(1),214
steinhafels,Flexsteel,560275779,Flexsteel Hank Leather Fully Loaded Zero Gravity Console Reclining Loveseat,946-00 Black,Loveseat,Leather,3059.99,3399.99,10.0,Y,241,88.8,Premium anchor,6,King Hickory(2); [OMNA](1); [MOTO](1); [HOMC](1); La-Z-Boy(1),214
steinhafels,Flexsteel,967632856,Flexsteel Zecliner Model 2 Fully Loaded Sleep Lift Chair With Heat And Massage,Nanobionic Shell,Recliner,Fabric,3222.21,3222.21,,Y,313,93.6,Premium anchor,6,[HHER](2); [HOKR](1); Bassett(1); [OMNA](1); [COZZ](1),293
slumberland,Flexsteel,QK1103787,Finley 2 Piece Left Sofa Sectional,Timber,Sectional,Unspecified,4599.99,6899.98,33.3,Y,180,95.6,Premium anchor,5,La-Z-Boy(2); Man-Wah Cheers(1); Dimensions by England(1); Stone & Leigh Upholstery(1),172
slumberland,Flexsteel,QK1086644,Dylan 6 Piece Sectional with 2 Power Ends,Cappuccino,Sectional,Unspecified,4799.99,7199.98,33.3,Y,180,95.6,Premium anchor,5,La-Z-Boy(2); Man-Wah Cheers(1); Dimensions by England(1); Stone & Leigh Upholstery(1),172
slumberland,Flexsteel,QK1086623,Dylan 6 Piece Sectional with 2 Power Ends,Smoke,Sectional,Unspecified,4799.99,7199.98,33.3,Y,180,95.6,Premium anchor,5,La-Z-Boy(2); Man-Wah Cheers(1); Dimensions by England(1); Stone & Leigh Upholstery(1),172
slumberland,Flexsteel,QK1103821,Bryant 2 Piece Left Sofa Sectional,Shell,Sectional,Unspecified,5599.99,8399.99,33.3,Y,180,97.2,Premium anchor,4,La-Z-Boy(3); Man-Wah Cheers(1),175
slumberland,Flexsteel,QK1086646,Dylan 6 Piece Sectional with 2 Power Ends and 1 Power Armless,Cappuccino,Sectional,Unspecified,5199.99,7799.98,33.3,Y,180,97.2,Premium anchor,4,La-Z-Boy(3); Man-Wah Cheers(1),175
slumberland,Flexsteel,QK1086625,Dylan 6 Piece Sectional with 2 Power Ends and 1 Power Armless,Smoke,Sectional,Unspecified,5199.99,7799.98,33.3,Y,180,97.2,Premium anchor,4,La-Z-Boy(3); Man-Wah Cheers(1),175
slumberland,Flexsteel,QK1086645,Dylan 6 Piece Sectional with 2 Power Ends and 2 Power Armless,Cappuccino,Sectional,Fabric,5499.99,8249.99,33.3,Y,180,97.2,Premium anchor,4,La-Z-Boy(3); Man-Wah Cheers(1),175
slumberland,Flexsteel,QK1086624,Dylan 6 Piece Sectional with 2 Power Ends and 2 Power Armless,Smoke,Sectional,Fabric,5499.99,8249.99,33.3,Y,180,97.2,Premium anchor,4,La-Z-Boy(3); Man-Wah Cheers(1),175
slumberland,Flexsteel,QK1086637,Hayley Power Reclining Console Loveseat with Power Headrests,Burnt Umber,Loveseat,Leather,3299.99,4949.98,33.3,Y,209,95.2,Premium anchor,4,Slumberland(2); La-Z-Boy(2),199
steinhafels,Flexsteel,784100778,Flexsteel Landon Leather Zero Gravity Fully Loaded Reclining Loveseat,Homerun Charcoal,Loveseat,Leather,3399.99,3399.99,,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
steinhafels,Flexsteel,959197821,Flexsteel Landon Leather Zero Gravity Fully Loaded Reclining Loveseat,Homerun Caramel,Loveseat,Leather,3399.99,3399.99,,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
steinhafels,Flexsteel,977887059,Flexsteel Landon Leather Zero Gravity Fully Loaded Reclining Loveseat,Homerun Dark Brown,Loveseat,Leather,3399.99,3399.99,,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
steinhafels,Flexsteel,685467442,Flexsteel Landon Leather Zero Gravity Fully Loaded Reclining Console Loveseat With Wireless Charging,Homerun Charcoal,Loveseat,Leather,3499.99,3499.99,,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
steinhafels,Flexsteel,919ZZ6986,Flexsteel Landon Leather Zero Gravity Fully Loaded Reclining Console Loveseat With Wireless Charging,Homerun Caramel,Loveseat,Leather,3499.99,3499.99,,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
steinhafels,Flexsteel,885768859,Flexsteel Hank Leather Fully Loaded Zero Gravity Console Reclining Loveseat,946-71 Burnt Umber,Loveseat,Leather,3399.99,3399.99,,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
steinhafels,Flexsteel,615141997,Catalina Power Headrest Reclining Loveseat,Default Title,Loveseat,Unspecified,3249.99,3611.1,10.0,Y,241,89.2,Premium anchor,3,King Hickory(2); [HOMC](1),215
steinhafels,Flexsteel,516Z08741,Catalina Power Headrest Reclining Console Loveseat,Default Title,Loveseat,Unspecified,3499.99,3888.88,10.0,Y,241,96.7,Premium anchor,3,King Hickory(2); [HOMC](1),233
slumberland,Flexsteel,QK1103823,Bryant Leather Loveseat,Dark Stone,Loveseat,Leather,4479.99,6719.98,33.3,Y,209,98.1,Premium anchor,2,Ashley(1); Man-Wah Cheers(1),205
slumberland,Flexsteel,QK1106084,Everest Power Reclining Console Loveseat,Oakridge,Loveseat,Unspecified,3999.99,5999.98,33.3,Y,209,97.6,Premium anchor,2,Slumberland(1); Man-Wah Cheers(1),204
slumberland,Flexsteel,QK1106087,Everest Power Reclining Console Loveseat,Rustic Brown,Loveseat,Unspecified,3999.99,5999.98,33.3,Y,209,97.6,Premium anchor,2,Slumberland(1); Man-Wah Cheers(1),204
slumberland,Flexsteel,QK1103789,Finley Leather Loveseat,Dark Brown,Loveseat,Leather,3579.99,4469.98,19.9,Y,209,97.1,Premium anchor,2,Slumberland(2),203
slumberland,Flexsteel,QK1086629,Amelia Power Reclining Console Loveseat with Power Headrests & Lumbar,Charcoal,Loveseat,Leather,3599.99,5399.98,33.3,Y,209,97.1,Premium anchor,2,Slumberland(2),203
slumberland,Flexsteel,QK1096397,Amelia Power Reclining Console Loveseat with Power Headrests & Lumbar,Caramel,Loveseat,Leather,3599.99,5399.98,33.3,Y,209,97.1,Premium anchor,2,Slumberland(2),203
steinhafels,Flexsteel,528536013,Flexsteel Dutchess Leather Fully Loaded Console Reclining Loveseat,Floretine 562-82 Desert,Loveseat,Leather,3716.99,4129.99,10.0,Y,241,97.1,Premium anchor,2,[HOMC](1); King Hickory(1),234
slumberland,Flexsteel,QK1106083,Everest Power Reclining Sofa,Oakridge,Sofa,Unspecified,3999.99,5999.98,33.3,Y,212,99.1,Premium anchor,1,Ashley(1),210
slumberland,Flexsteel,QK1106086,Everest Power Reclining Sofa,Rustic Brown,Sofa,Unspecified,3999.99,5999.98,33.3,Y,212,99.1,Premium anchor,1,Ashley(1),210
slumberland,Flexsteel,QK1103788,Finley Leather Sofa,Dark Brown,Sofa,Leather,3599.99,4499.98,20.0,Y,212,99.1,Premium anchor,1,Ashley(1),210
slumberland,Flexsteel,QK1086636,Hayley Power Reclining Sofa with Power Headrests,Burnt Umber,Sofa,Leather,3299.99,4949.98,33.3,Y,212,97.2,Premium anchor,1,La-Z-Boy(1),206
slumberland,Flexsteel,QK1086634,Hayley Power Recliner with Power Headrest,Burnt Umber,Recliner,Leather,2299.99,3449.99,33.3,Y,235,97.4,Premium anchor,1,Ultra Comfort(1),229
slumberland,Flexsteel,QK1086628,Amelia Power Reclining Console Sofa with Power Headrests and Lumbar,Charcoal,Sofa,Unspecified,3599.99,5399.98,33.3,Y,212,99.1,Premium anchor,1,Ashley(1),210
slumberland,Flexsteel,QK1096396,Amelia Power Reclining Console Sofa with Power Headrests and Lumbar,Caramel,Sofa,Unspecified,3599.99,5399.98,33.3,Y,212,99.1,Premium anchor,1,Ashley(1),210
steinhafels,Flexsteel,729839672,"Zen Haven Leather Power Swivel Recliner with Power Headrest, Heat, Massage, Ventilation and Wireless Remote",367-72 Brown,Recliner,Leather,4111.1,4111.1,,Y,313,95.8,Premium anchor,1,[HHER](1),300
steinhafels,Flexsteel,953Z46887,"Zen Haven Leather Power Swivel Recliner with Power Headrest, Heat, Massage, Ventilation and Wireless Remote",367-40 Blue,Recliner,Leather,4111.1,4111.1,,Y,313,95.8,Premium anchor,1,[HHER](1),300
steinhafels,Flexsteel,772Z32588,Flexsteel Dutchess Leather Fully Loaded Console Reclining Loveseat,Floretine 562-80 Cortado,Loveseat,Leather,4129.99,4129.99,,Y,241,99.6,Premium anchor,1,King Hickory(1),240
steinhafels,Flexsteel,489112168,Flexsteel Score Fully Loaded Reclining Loveseat,Default Title,Loveseat,Unspecified,3749.99,4166.66,10.0,Y,241,97.1,Premium anchor,1,[HOMC](1),234
slumberland,Flexsteel,QK1103822,Bryant Leather Sofa,Dark Stone,Sofa,Leather,4499.99,6749.98,33.3,Y,212,100.0,Premium anchor,0,,212
slumberland,Flexsteel,QK1103842,Bryant Leather 2 Piece Left Sofa Sectional,Dark Stone,Sectional,Leather,8999.99,13499.99,33.3,Y,180,100.0,Premium anchor,0,,180
slumberland,Flexsteel,QK1106088,Everest Power Swivel Glider Recliner,Rustic Brown,Recliner,Leather,2999.99,4499.98,33.3,Y,235,100.0,Premium anchor,0,,235
slumberland,Flexsteel,QK1106085,Everest Power Swivel Glider Recliner,Oakridge,Recliner,Leather,2999.99,4499.98,33.3,Y,235,100.0,Premium anchor,0,,235
slumberland,Flexsteel,QK1104137,Zecliner Model 3+ Petite Lift Recliner,Umber,Recliner,Fabric,2799.99,3399.99,17.6,Y,235,100.0,Premium anchor,0,,235
slumberland,Flexsteel,QK1104138,Zecliner Model 3+ Petite Lift Recliner,Shell,Recliner,Fabric,2799.99,3399.99,17.6,Y,235,100.0,Premium anchor,0,,235
slumberland,Flexsteel,,Hayley Power Reclining Sofa and Loveseat,Default Title,Loveseat,Leather,6599.98,8699.98,24.1,Y,209,100.0,Premium anchor,0,,209
