date,series,value
1877-06-30,dutch,2.5
1877-06-30,france,1.375
1877-06-30,germany,3.5
1877-06-30,russia,6.0
1877-07-07,austria_hungary,4.25
1877-07-07,dutch,2.5
1877-07-07,france,1.375
1877-07-07,germany,3.375
1877-07-07,russia,6.0
1877-07-14,austria_hungary,4.25
1877-07-14,dutch,2.5
1877-07-14,france,1.25
1877-07-14,germany,3.375
1877-07-14,russia,6.0
1877-07-21,austria_hungary,4.25
1877-07-21,dutch,2.5
1877-07-21,france,1.25
1877-07-21,germany,3.375
1877-07-21,russia,6.0
1877-07-28,austria_hungary,4.25
1877-07-28,dutch,2.5
1877-07-28,france,1.25
1877-07-28,germany,3.375
1877-07-28,russia,6.0
1877-08-04,austria_hungary,4.25
1877-08-04,dutch,2.5
1877-08-04,france,1.5
1877-08-04,germany,3.375
1877-08-04,russia,6.0
1877-08-11,austria_hungary,4.5
1877-08-11,dutch,2.625
1877-08-11,france,1.75
1877-08-11,germany,2.5
1877-08-11,russia,6.0
1877-08-18,austria_hungary,4.5
1877-08-18,dutch,2.625
1877-08-18,france,1.75
1877-08-18,germany,2.5
1877-08-18,russia,6.0
1877-08-25,austria_hungary,4.5
1877-08-25,dutch,2.625
1877-08-25,france,1.375
1877-08-25,germany,2.5
1877-08-25,russia,6.0
1877-09-01,austria_hungary,4.5
1877-09-01,dutch,2.75
1877-09-01,france,1.625
1877-09-01,germany,3.0
1877-09-01,russia,6.0
1877-09-08,austria_hungary,4.75
1877-09-08,dutch,2.75
1877-09-08,france,1.375
1877-09-08,germany,3.25
1877-09-08,russia,6.0
1877-09-15,austria_hungary,4.75
1877-09-15,dutch,2.75
1877-09-15,france,1.375
1877-09-15,germany,3.75
1877-09-15,russia,6.0
1877-09-22,austria_hungary,4.75
1877-09-22,dutch,2.75
1877-09-22,france,1.5
1877-09-22,germany,4.625
1877-09-22,russia,6.0
1877-09-29,austria_hungary,4.625
1877-09-29,dutch,2.75
1877-09-29,france,1.5
1877-09-29,germany,4.625
1877-09-29,russia,6.0
1877-10-06,austria_hungary,4.625
1877-10-06,dutch,3.0
1877-10-06,france,1.5
1877-10-06,germany,4.5
1877-10-06,russia,6.0
1877-10-13,austria_hungary,4.625
1877-10-13,dutch,3.0
1877-10-13,france,2.0
1877-10-13,germany,4.625
1877-10-13,russia,6.0
1877-10-20,austria_hungary,4.5
1877-10-20,dutch,3.0
1877-10-20,france,2.0
1877-10-20,germany,4.5
1877-10-20,russia,6.0
1877-10-27,austria_hungary,4.5
1877-10-27,dutch,3.0
1877-10-27,france,2.0
1877-10-27,germany,4.0
1877-10-27,russia,6.0
1877-11-03,austria_hungary,4.5
1877-11-03,dutch,3.0
1877-11-03,france,2.0
1877-11-03,germany,4.0
1877-11-03,russia,6.0
1877-11-10,austria_hungary,4.5
1877-11-10,dutch,3.0
1877-11-10,france,1.75
1877-11-10,germany,4.5
1877-11-10,russia,6.0
1877-11-17,austria_hungary,4.5
1877-11-17,dutch,3.0
1877-11-17,france,1.5
1877-11-17,germany,4.0
1877-11-17,russia,6.0
1877-11-24,austria_hungary,4.125
1877-11-24,dutch,2.75
1877-11-24,france,1.5
1877-11-24,germany,4.5
1877-11-24,russia,6.0
1877-12-01,austria_hungary,4.125
1877-12-01,dutch,2.75
1877-12-01,france,1.5
1877-12-01,germany,4.5
1877-12-01,russia,6.0
1877-12-08,austria_hungary,4.0
1877-12-08,dutch,2.75
1877-12-08,france,1.875
1877-12-08,germany,3.25
1877-12-08,russia,6.0
1877-12-15,austria_hungary,4.0
1877-12-15,dutch,2.75
1877-12-15,france,2.0
1877-12-15,germany,3.5
1877-12-15,russia,6.0
1877-12-22,austria_hungary,3.875
1877-12-22,dutch,2.75
1877-12-22,france,1.875
1877-12-22,germany,3.5
1877-12-22,russia,6.0
1877-12-29,austria_hungary,4.0
1877-12-29,dutch,2.75
1877-12-29,france,2.0
1877-12-29,germany,4.0
1877-12-29,russia,6.0
1878-01-05,austria_hungary,4.0
1878-01-05,dutch,2.75
1878-01-05,france,2.0
1878-01-05,germany,4.0
1878-01-05,russia,6.0
1878-01-12,austria_hungary,3.875
1878-01-12,dutch,2.75
1878-01-12,france,1.75
1878-01-12,germany,3.5
1878-01-12,russia,6.0
1878-01-19,austria_hungary,3.75
1878-01-19,dutch,2.5
1878-01-19,france,1.625
1878-01-19,germany,3.0
1878-01-19,russia,6.0
1878-01-26,austria_hungary,3.75
1878-01-26,dutch,2.5
1878-01-26,france,1.625
1878-01-26,germany,2.75
1878-01-26,russia,6.0
1878-02-02,austria_hungary,3.75
1878-02-02,dutch,2.5
1878-02-02,france,1.5
1878-02-02,germany,2.5
1878-02-02,russia,6.0
1878-02-09,austria_hungary,4.0
1878-02-09,dutch,2.625
1878-02-09,france,1.5
1878-02-09,germany,2.5
1878-02-09,russia,6.0
1878-02-16,austria_hungary,4.0
1878-02-16,dutch,2.625
1878-02-16,france,1.5
1878-02-16,germany,2.5
1878-02-16,russia,6.0
1878-02-23,austria_hungary,4.0
1878-02-23,dutch,2.75
1878-02-23,france,1.625
1878-02-23,germany,2.5
1878-02-23,russia,6.0
1878-03-02,austria_hungary,3.75
1878-03-02,dutch,2.875
1878-03-02,france,1.75
1878-03-02,germany,2.5
1878-03-02,russia,6.0
1878-03-09,austria_hungary,3.75
1878-03-09,dutch,2.75
1878-03-09,france,1.75
1878-03-09,germany,2.25
1878-03-09,russia,6.0
1878-03-16,austria_hungary,3.75
1878-03-16,dutch,2.75
1878-03-16,france,1.875
1878-03-16,germany,2.25
1878-03-16,russia,6.0
1878-03-23,austria_hungary,3.75
1878-03-23,dutch,2.75
1878-03-23,france,1.875
1878-03-23,germany,2.25
1878-03-23,russia,6.0
1878-03-30,austria_hungary,3.75
1878-03-30,dutch,2.75
1878-03-30,france,2.0
1878-03-30,germany,2.25
1878-03-30,russia,6.0
1878-04-06,austria_hungary,3.75
1878-04-06,dutch,3.0
1878-04-06,france,1.75
1878-04-06,germany,3.5
1878-04-06,russia,6.0
1878-04-13,austria_hungary,3.75
1878-04-13,dutch,3.0
1878-04-13,france,1.875
1878-04-13,germany,3.0
1878-04-13,russia,6.0
1878-04-20,austria_hungary,4.5
1878-04-20,dutch,3.0
1878-04-20,france,1.75
1878-04-20,germany,2.75
1878-04-20,russia,6.0
1878-04-27,austria_hungary,3.75
1878-04-27,dutch,3.0
1878-04-27,france,1.75
1878-04-27,germany,2.5
1878-04-27,russia,6.0
1878-05-04,austria_hungary,4.0
1878-05-04,dutch,3.25
1878-05-04,france,1.75
1878-05-04,germany,2.75
1878-05-04,russia,6.0
1878-05-11,austria_hungary,3.75
1878-05-11,dutch,3.25
1878-05-11,france,1.75
1878-05-11,germany,3.0
1878-05-11,russia,6.0
1878-05-18,austria_hungary,3.75
1878-05-18,dutch,3.25
1878-05-18,france,1.75
1878-05-18,germany,3.25
1878-05-18,russia,6.0
1878-05-25,austria_hungary,3.75
1878-05-25,dutch,3.25
1878-05-25,france,1.75
1878-05-25,germany,3.0
1878-05-25,russia,6.0
1878-06-01,austria_hungary,3.75
1878-06-01,dutch,3.25
1878-06-01,france,1.5
1878-06-01,germany,3.0
1878-06-01,russia,6.0
1878-06-08,austria_hungary,3.75
1878-06-08,dutch,3.25
1878-06-08,france,1.5
1878-06-08,germany,3.0
1878-06-08,russia,6.0
1878-06-15,austria_hungary,4.0
1878-06-15,dutch,3.25
1878-06-15,france,1.625
1878-06-15,germany,3.0
1878-06-15,russia,6.0
1878-06-22,austria_hungary,4.25
1878-06-22,dutch,3.25
1878-06-22,france,1.75
1878-06-22,germany,3.5
1878-06-22,russia,6.0
1878-06-29,austria_hungary,4.25
1878-06-29,dutch,3.5
1878-06-29,france,1.875
1878-06-29,germany,3.75
1878-06-29,russia,6.0
1878-07-06,austria_hungary,4.25
1878-07-06,dutch,3.5
1878-07-06,france,2.0
1878-07-06,germany,3.5
1878-07-06,russia,6.0
1878-07-13,austria_hungary,4.25
1878-07-13,dutch,3.5
1878-07-13,france,1.75
1878-07-13,germany,3.0
1878-07-13,russia,5.0
1878-07-20,austria_hungary,4.25
1878-07-20,dutch,3.5
1878-07-20,france,1.875
1878-07-20,germany,2.75
1878-07-20,russia,5.0
1878-07-27,austria_hungary,4.25
1878-07-27,dutch,3.25
1878-07-27,france,1.75
1878-07-27,germany,2.75
1878-07-27,russia,6.0
1878-08-03,austria_hungary,4.25
1878-08-03,dutch,3.5
1878-08-03,france,1.875
1878-08-03,germany,3.0
1878-08-03,russia,6.0
1878-08-10,austria_hungary,4.25
1878-08-10,dutch,3.25
1878-08-10,france,1.625
1878-08-10,germany,2.75
1878-08-10,russia,6.0
1878-08-17,austria_hungary,4.25
1878-08-17,dutch,3.25
1878-08-17,france,1.875
1878-08-17,germany,2.75
1878-08-17,russia,6.0
1878-08-24,austria_hungary,4.25
1878-08-24,dutch,3.25
1878-08-24,france,1.875
1878-08-24,germany,2.75
1878-08-24,russia,6.0
1878-08-31,austria_hungary,4.25
1878-08-31,dutch,3.5
1878-08-31,france,1.875
1878-08-31,germany,3.0
1878-08-31,russia,6.0
1878-09-07,austria_hungary,4.375
1878-09-07,dutch,3.5
1878-09-07,france,1.625
1878-09-07,germany,3.0
1878-09-07,russia,6.0
1878-09-14,austria_hungary,4.375
1878-09-14,dutch,3.0
1878-09-14,france,1.625
1878-09-14,germany,3.5
1878-09-14,russia,6.0
1878-09-21,austria_hungary,4.375
1878-09-21,dutch,3.25
1878-09-21,france,1.625
1878-09-21,germany,3.75
1878-09-21,russia,6.0
1878-09-28,austria_hungary,4.375
1878-09-28,dutch,3.5
1878-09-28,france,1.625
1878-09-28,germany,4.25
1878-09-28,russia,6.0
1878-10-05,austria_hungary,4.375
1878-10-05,dutch,3.25
1878-10-05,france,1.75
1878-10-05,germany,4.25
1878-10-05,russia,6.0
1878-10-12,austria_hungary,4.375
1878-10-12,dutch,3.75
1878-10-12,france,1.875
1878-10-12,germany,4.5
1878-10-12,russia,6.0
1878-10-19,austria_hungary,4.375
1878-10-19,dutch,3.75
1878-10-19,france,2.75
1878-10-19,germany,4.5
1878-10-19,russia,6.0
1878-10-26,austria_hungary,4.5
1878-10-26,dutch,4.0
1878-10-26,france,2.875
1878-10-26,germany,4.25
1878-10-26,russia,6.0
1878-11-02,austria_hungary,4.5
1878-11-02,dutch,4.0
1878-11-02,france,2.875
1878-11-02,germany,4.5
1878-11-02,russia,6.0
1878-11-09,austria_hungary,4.0
1878-11-09,dutch,4.0
1878-11-09,france,2.75
1878-11-09,germany,4.5
1878-11-09,russia,6.0
1878-11-16,austria_hungary,4.25
1878-11-16,dutch,4.0
1878-11-16,france,2.5
1878-11-16,germany,4.5
1878-11-16,russia,6.0
1878-11-23,austria_hungary,4.25
1878-11-23,dutch,4.0
1878-11-23,france,2.5
1878-11-23,germany,4.5
1878-11-23,russia,6.0
1878-11-30,austria_hungary,4.25
1878-11-30,dutch,4.0
1878-11-30,france,2.75
1878-11-30,germany,4.0
1878-11-30,russia,6.0
1878-12-07,austria_hungary,4.25
1878-12-07,dutch,4.0
1878-12-07,france,2.75
1878-12-07,germany,4.0
1878-12-07,russia,6.0
1878-12-14,austria_hungary,4.25
1878-12-14,dutch,4.0
1878-12-14,france,2.75
1878-12-14,germany,3.75
1878-12-14,russia,6.0
1878-12-21,austria_hungary,4.25
1878-12-21,dutch,3.75
1878-12-21,france,2.75
1878-12-21,germany,3.5
1878-12-21,russia,6.0
1878-12-28,austria_hungary,4.25
1878-12-28,dutch,3.75
1878-12-28,france,3.0
1878-12-28,germany,3.75
1878-12-28,russia,6.0
1879-01-04,austria_hungary,4.0
1879-01-04,dutch,3.75
1879-01-04,france,3.0
1879-01-04,germany,4.0
1879-01-04,russia,6.0
1879-01-11,austria_hungary,4.25
1879-01-11,dutch,3.75
1879-01-11,france,2.75
1879-01-11,germany,3.75
1879-01-11,russia,6.0
1879-01-18,austria_hungary,4.25
1879-01-18,dutch,3.75
1879-01-18,france,2.75
1879-01-18,germany,3.25
1879-01-18,russia,6.0
1879-01-25,austria_hungary,4.25
1879-01-25,dutch,3.75
1879-01-25,france,2.5
1879-01-25,germany,3.125
1879-01-25,russia,6.0
1879-02-01,austria_hungary,4.0
1879-02-01,dutch,3.75
1879-02-01,france,2.5
1879-02-01,germany,3.0
1879-02-01,russia,6.0
1879-02-08,austria_hungary,4.0
1879-02-08,dutch,3.5
1879-02-08,france,2.5
1879-02-08,germany,2.75
1879-02-08,russia,6.0
1879-02-15,austria_hungary,4.0
1879-02-15,dutch,3.5
1879-02-15,france,2.5
1879-02-15,germany,2.375
1879-02-15,russia,6.0
1879-02-22,austria_hungary,3.75
1879-02-22,dutch,3.375
1879-02-22,france,2.0
1879-02-22,germany,2.0
1879-02-22,russia,6.0
1879-03-01,austria_hungary,4.0
1879-03-01,dutch,3.25
1879-03-01,france,2.0
1879-03-01,germany,2.25
1879-03-01,russia,6.0
1879-03-08,austria_hungary,3.75
1879-03-08,dutch,3.25
1879-03-08,france,2.25
1879-03-08,germany,2.125
1879-03-08,russia,6.0
1879-03-15,austria_hungary,3.75
1879-03-15,dutch,3.25
1879-03-15,france,2.0
1879-03-15,germany,2.0
1879-03-15,russia,6.0
1879-03-22,austria_hungary,3.75
1879-03-22,dutch,3.25
1879-03-22,france,2.0
1879-03-22,germany,2.125
1879-03-22,russia,6.0
1879-03-29,austria_hungary,3.75
1879-03-29,dutch,3.0
1879-03-29,france,2.125
1879-03-29,germany,2.25
1879-03-29,russia,6.0
1879-04-05,austria_hungary,3.75
1879-04-05,dutch,3.25
1879-04-05,france,2.375
1879-04-05,germany,2.25
1879-04-05,russia,6.0
1879-04-12,austria_hungary,3.75
1879-04-12,dutch,3.25
1879-04-12,france,2.375
1879-04-12,germany,2.0
1879-04-12,russia,6.0
1879-04-19,austria_hungary,4.0
1879-04-19,dutch,3.25
1879-04-19,france,2.375
1879-04-19,germany,2.125
1879-04-19,russia,6.0
1879-04-26,austria_hungary,4.0
1879-04-26,dutch,3.25
1879-04-26,france,2.375
1879-04-26,germany,2.125
1879-04-26,russia,6.0
1879-05-03,austria_hungary,4.0
1879-05-03,dutch,3.25
1879-05-03,france,2.5
1879-05-03,germany,2.125
1879-05-03,russia,6.0
1879-05-10,austria_hungary,4.0
1879-05-10,dutch,3.25
1879-05-10,france,2.5
1879-05-10,germany,2.0
1879-05-10,russia,6.0
1879-05-17,austria_hungary,3.75
1879-05-17,dutch,3.25
1879-05-17,france,2.375
1879-05-17,germany,2.0
1879-05-17,russia,6.0
1879-05-24,austria_hungary,3.75
1879-05-24,dutch,3.25
1879-05-24,france,1.875
1879-05-24,germany,2.0
1879-05-24,russia,6.0
1879-05-31,austria_hungary,3.75
1879-05-31,dutch,3.0
1879-05-31,france,1.75
1879-05-31,germany,2.125
1879-05-31,russia,6.0
1879-06-07,austria_hungary,3.75
1879-06-07,dutch,2.75
1879-06-07,france,1.75
1879-06-07,germany,2.0
1879-06-07,russia,6.0
1879-06-14,austria_hungary,3.75
1879-06-14,dutch,2.75
1879-06-14,france,1.625
1879-06-14,germany,2.0
1879-06-14,russia,6.0
1879-06-21,austria_hungary,3.75
1879-06-21,dutch,2.75
1879-06-21,france,1.75
1879-06-21,germany,2.25
1879-06-21,russia,6.0
1879-06-28,austria_hungary,3.75
1879-06-28,dutch,2.5
1879-06-28,france,1.75
1879-06-28,germany,2.5
1879-06-28,russia,6.0
1879-07-05,austria_hungary,3.75
1879-07-05,dutch,2.75
1879-07-05,france,1.75
1879-07-05,germany,2.25
1879-07-05,russia,6.0
1879-07-12,austria_hungary,3.75
1879-07-12,dutch,2.75
1879-07-12,france,1.75
1879-07-12,germany,2.25
1879-07-12,russia,6.0
1879-07-19,austria_hungary,3.75
1879-07-19,dutch,2.75
1879-07-19,france,1.625
1879-07-19,germany,2.125
1879-07-19,russia,5.0
1879-07-26,austria_hungary,3.75
1879-07-26,dutch,2.75
1879-07-26,france,1.5
1879-07-26,germany,2.125
1879-07-26,russia,5.0
1879-08-02,austria_hungary,3.75
1879-08-02,dutch,2.75
1879-08-02,france,1.5
1879-08-02,germany,2.0
1879-08-02,russia,5.0
1879-08-09,austria_hungary,3.75
1879-08-09,dutch,2.75
1879-08-09,france,1.75
1879-08-09,germany,1.875
1879-08-09,russia,5.0
1879-08-16,austria_hungary,3.75
1879-08-16,dutch,2.75
1879-08-16,france,1.625
1879-08-16,germany,2.125
1879-08-16,russia,5.0
1879-08-23,austria_hungary,3.5
1879-08-23,dutch,2.75
1879-08-23,france,1.625
1879-08-23,germany,2.5
1879-08-23,russia,5.0
1879-08-30,austria_hungary,3.75
1879-08-30,dutch,2.75
1879-08-30,france,1.75
1879-08-30,germany,2.5
1879-08-30,russia,5.0
1879-09-06,austria_hungary,3.5
1879-09-06,dutch,2.5
1879-09-06,france,1.75
1879-09-06,germany,2.5
1879-09-06,russia,5.0
1879-09-13,austria_hungary,3.5
1879-09-13,dutch,2.5
1879-09-13,france,1.5
1879-09-13,germany,2.5
1879-09-13,russia,5.0
1879-09-20,austria_hungary,3.25
1879-09-20,dutch,2.5
1879-09-20,france,1.5
1879-09-20,germany,2.75
1879-09-20,russia,5.0
1879-09-27,austria_hungary,3.5
1879-09-27,dutch,2.5
1879-09-27,france,1.75
1879-09-27,germany,3.5
1879-09-27,russia,5.0
1879-10-04,austria_hungary,3.5
1879-10-04,dutch,2.5
1879-10-04,france,1.875
1879-10-04,germany,3.5
1879-10-04,russia,5.0
1879-10-11,austria_hungary,3.5
1879-10-11,dutch,2.5
1879-10-11,france,1.875
1879-10-11,germany,3.25
1879-10-11,russia,5.0
1879-10-18,austria_hungary,3.75
1879-10-18,dutch,2.75
1879-10-18,france,2.0
1879-10-18,germany,4.125
1879-10-18,russia,5.0
1879-10-25,austria_hungary,3.75
1879-10-25,dutch,2.75
1879-10-25,france,2.25
1879-10-25,germany,3.875
1879-10-25,russia,6.0
1879-11-01,austria_hungary,4.0
1879-11-01,dutch,2.75
1879-11-01,france,2.875
1879-11-01,germany,4.125
1879-11-01,russia,6.0
1879-11-08,austria_hungary,4.0
1879-11-08,dutch,2.75
1879-11-08,france,2.875
1879-11-08,germany,4.0
1879-11-08,russia,6.0
1879-11-15,austria_hungary,4.0
1879-11-15,dutch,2.75
1879-11-15,france,2.75
1879-11-15,germany,4.25
1879-11-15,russia,6.0
1879-11-22,austria_hungary,4.0
1879-11-22,dutch,2.75
1879-11-22,france,2.25
1879-11-22,germany,4.0
1879-11-22,russia,6.0
1879-11-29,austria_hungary,4.0
1879-11-29,dutch,2.75
1879-11-29,france,2.5
1879-11-29,germany,3.75
1879-11-29,russia,6.0
1879-12-06,austria_hungary,4.0
1879-12-06,dutch,2.75
1879-12-06,france,2.625
1879-12-06,germany,3.25
1879-12-06,russia,6.0
1879-12-13,austria_hungary,3.75
1879-12-13,dutch,2.75
1879-12-13,france,2.75
1879-12-13,germany,3.0
1879-12-13,russia,6.0
1879-12-20,austria_hungary,3.75
1879-12-20,dutch,2.75
1879-12-20,france,2.875
1879-12-20,germany,3.375
1879-12-20,russia,6.0
1879-12-27,austria_hungary,3.75
1879-12-27,dutch,2.75
1879-12-27,france,2.875
1879-12-27,germany,3.5
1879-12-27,russia,6.0
1880-01-03,austria_hungary,3.5
1880-01-03,dutch,3.0
1880-01-03,france,2.625
1880-01-03,germany,3.75
1880-01-03,russia,6.0
1880-01-10,austria_hungary,3.5
1880-01-10,dutch,2.75
1880-01-10,france,2.625
1880-01-10,germany,3.375
1880-01-10,russia,6.0
1880-01-17,austria_hungary,3.5
1880-01-17,dutch,2.75
1880-01-17,france,2.625
1880-01-17,germany,3.25
1880-01-17,russia,6.0
1880-01-24,austria_hungary,3.5
1880-01-24,dutch,2.75
1880-01-24,france,2.625
1880-01-24,germany,3.0
1880-01-24,russia,6.0
1880-01-31,austria_hungary,3.5
1880-01-31,dutch,2.75
1880-01-31,france,2.625
1880-01-31,germany,2.875
1880-01-31,russia,6.0
1880-02-07,austria_hungary,3.5
1880-02-07,dutch,2.88
1880-02-07,france,2.75
1880-02-07,germany,2.375
1880-02-07,russia,6.0
1880-02-14,austria_hungary,3.5
1880-02-14,dutch,2.75
1880-02-14,france,2.375
1880-02-14,germany,2.125
1880-02-14,russia,6.0
1880-02-21,austria_hungary,3.375
1880-02-21,dutch,2.5
1880-02-21,france,2.375
1880-02-21,germany,2.125
1880-02-21,russia,6.0
1880-02-28,austria_hungary,3.375
1880-02-28,dutch,2.5
1880-02-28,france,2.5
1880-02-28,germany,2.125
1880-02-28,russia,6.0
1880-03-06,austria_hungary,3.5
1880-03-06,dutch,2.5
1880-03-06,france,2.375
1880-03-06,germany,2.125
1880-03-06,russia,6.0
1880-03-13,austria_hungary,3.5
1880-03-13,dutch,2.5
1880-03-13,france,2.125
1880-03-13,germany,2.125
1880-03-13,russia,6.0
1880-03-20,austria_hungary,3.5
1880-03-20,dutch,2.5
1880-03-20,france,2.25
1880-03-20,germany,2.125
1880-03-20,russia,6.0
1880-03-27,austria_hungary,3.25
1880-03-27,dutch,2.5
1880-03-27,france,2.25
1880-03-27,germany,2.375
1880-03-27,russia,6.0
1880-04-03,austria_hungary,3.25
1880-04-03,dutch,2.38
1880-04-03,france,2.125
1880-04-03,germany,2.5
1880-04-03,russia,6.0
1880-04-10,austria_hungary,2.875
1880-04-10,dutch,2.63
1880-04-10,france,2.0
1880-04-10,germany,2.625
1880-04-10,russia,6.0
1880-04-17,austria_hungary,3.0
1880-04-17,dutch,2.75
1880-04-17,france,2.125
1880-04-17,germany,2.75
1880-04-17,russia,6.0
1880-04-24,austria_hungary,3.0
1880-04-24,dutch,2.75
1880-04-24,france,2.25
1880-04-24,germany,2.75
1880-04-24,russia,6.0
1880-05-01,austria_hungary,3.0
1880-05-01,dutch,2.75
1880-05-01,france,2.25
1880-05-01,germany,2.875
1880-05-01,russia,6.0
1880-05-08,austria_hungary,3.0
1880-05-08,dutch,2.75
1880-05-08,france,2.25
1880-05-08,germany,2.875
1880-05-08,russia,6.0
1880-05-15,austria_hungary,3.0
1880-05-15,dutch,2.75
1880-05-15,france,2.25
1880-05-15,germany,2.753
1880-05-15,russia,6.0
1880-05-22,austria_hungary,3.0
1880-05-22,dutch,2.75
1880-05-22,france,2.25
1880-05-22,germany,2.75
1880-05-22,russia,6.0
1880-05-29,austria_hungary,3.0
1880-05-29,dutch,2.75
1880-05-29,france,2.375
1880-05-29,germany,2.75
1880-05-29,russia,6.0
1880-06-05,austria_hungary,3.25
1880-06-05,dutch,2.75
1880-06-05,france,2.25
1880-06-05,germany,2.75
1880-06-05,russia,6.0
1880-06-12,austria_hungary,3.125
1880-06-12,dutch,2.5
1880-06-12,france,2.125
1880-06-12,germany,2.625
1880-06-12,russia,6.0
1880-06-19,austria_hungary,3.125
1880-06-19,dutch,2.5
1880-06-19,france,2.125
1880-06-19,germany,3.0
1880-06-19,russia,6.0
1880-06-26,austria_hungary,3.25
1880-06-26,dutch,2.63
1880-06-26,france,2.125
1880-06-26,germany,3.125
1880-06-26,russia,6.0
1880-07-03,austria_hungary,3.5
1880-07-03,dutch,2.75
1880-07-03,france,2.25
1880-07-03,germany,3.25
1880-07-03,russia,6.0
1880-07-10,austria_hungary,3.5
1880-07-10,dutch,2.75
1880-07-10,france,2.375
1880-07-10,germany,2.75
1880-07-10,russia,6.0
1880-07-17,austria_hungary,3.5
1880-07-17,dutch,2.75
1880-07-17,france,2.375
1880-07-17,germany,2.625
1880-07-17,russia,6.0
1880-07-24,austria_hungary,3.5
1880-07-24,dutch,2.75
1880-07-24,france,2.25
1880-07-24,germany,2.625
1880-07-24,russia,6.0
1880-07-31,austria_hungary,3.5
1880-07-31,dutch,2.75
1880-07-31,france,2.25
1880-07-31,germany,2.625
1880-07-31,russia,6.0
1880-08-07,austria_hungary,3.25
1880-08-07,dutch,2.75
1880-08-07,france,2.25
1880-08-07,germany,2.125
1880-08-07,russia,6.0
1880-08-14,austria_hungary,3.0
1880-08-14,dutch,2.5
1880-08-14,france,2.125
1880-08-14,germany,2.125
1880-08-14,russia,6.0
1880-08-21,austria_hungary,3.25
1880-08-21,dutch,2.5
1880-08-21,france,2.25
1880-08-21,germany,2.75
1880-08-21,russia,6.0
1880-08-28,austria_hungary,3.25
1880-08-28,dutch,2.38
1880-08-28,france,2.125
1880-08-28,germany,3.0
1880-08-28,russia,6.0
1880-09-04,austria_hungary,3.25
1880-09-04,dutch,2.38
1880-09-04,france,2.125
1880-09-04,germany,3.375
1880-09-04,russia,6.0
1880-09-11,austria_hungary,3.5
1880-09-11,dutch,2.75
1880-09-11,france,2.25
1880-09-11,germany,4.25
1880-09-11,russia,6.0
1880-09-18,austria_hungary,3.5
1880-09-18,dutch,2.75
1880-09-18,france,2.25
1880-09-18,germany,4.875
1880-09-18,russia,6.0
1880-09-25,austria_hungary,3.5
1880-09-25,dutch,2.75
1880-09-25,france,2.125
1880-09-25,germany,4.75
1880-09-25,russia,6.0
1880-10-02,austria_hungary,3.5
1880-10-02,dutch,2.88
1880-10-02,france,2.25
1880-10-02,germany,4.875
1880-10-02,russia,6.0
1880-10-09,austria_hungary,3.5
1880-10-09,dutch,2.88
1880-10-09,france,2.25
1880-10-09,germany,4.25
1880-10-09,russia,6.0
1880-10-16,austria_hungary,3.5
1880-10-16,dutch,2.88
1880-10-16,france,3.0
1880-10-16,germany,4.25
1880-10-16,russia,6.0
1880-10-23,austria_hungary,3.75
1880-10-23,dutch,2.75
1880-10-23,france,3.125
1880-10-23,germany,4.125
1880-10-23,russia,6.0
1880-10-30,austria_hungary,4.0
1880-10-30,dutch,2.75
1880-10-30,france,3.0
1880-10-30,germany,3.75
1880-10-30,russia,6.0
1880-11-06,austria_hungary,4.0
1880-11-06,dutch,2.75
1880-11-06,france,3.25
1880-11-06,germany,3.5
1880-11-06,russia,6.0
1880-11-13,austria_hungary,4.0
1880-11-13,dutch,2.75
1880-11-13,france,3.125
1880-11-13,germany,3.25
1880-11-13,russia,6.0
1880-11-20,austria_hungary,4.0
1880-11-20,dutch,2.75
1880-11-20,france,3.25
1880-11-20,germany,3.625
1880-11-20,russia,6.0
1880-11-27,austria_hungary,3.875
1880-11-27,dutch,2.75
1880-11-27,france,3.25
1880-11-27,germany,3.5
1880-11-27,russia,6.0
1880-12-04,austria_hungary,3.875
1880-12-04,dutch,2.75
1880-12-04,france,3.25
1880-12-04,germany,3.25
1880-12-04,russia,6.0
1880-12-11,austria_hungary,3.875
1880-12-11,dutch,2.75
1880-12-11,france,3.25
1880-12-11,germany,3.25
1880-12-11,russia,6.0
1880-12-18,austria_hungary,3.875
1880-12-18,dutch,2.75
1880-12-18,france,3.375
1880-12-18,germany,3.625
1880-12-18,russia,6.0
1880-12-25,austria_hungary,3.75
1880-12-25,dutch,2.75
1880-12-25,france,3.375
1880-12-25,germany,3.625
1880-12-25,russia,6.0
1881-01-01,austria_hungary,3.75
1881-01-01,dutch,2.75
1881-01-01,france,3.125
1881-01-01,germany,3.625
1881-01-01,russia,6.0
1881-01-08,austria_hungary,3.75
1881-01-08,dutch,2.75
1881-01-08,france,3.25
1881-01-08,germany,3.5
1881-01-08,russia,6.0
1881-01-15,austria_hungary,3.75
1881-01-15,dutch,2.75
1881-01-15,france,3.125
1881-01-15,germany,3.25
1881-01-15,russia,6.0
1881-01-22,austria_hungary,3.75
1881-01-22,dutch,2.75
1881-01-22,france,3.125
1881-01-22,germany,3.125
1881-01-22,russia,6.0
1881-01-29,austria_hungary,3.75
1881-01-29,dutch,2.63
1881-01-29,france,3.125
1881-01-29,germany,2.75
1881-01-29,russia,6.0
1881-02-05,austria_hungary,3.75
1881-02-05,dutch,2.63
1881-02-05,france,3.125
1881-02-05,germany,2.5
1881-02-05,russia,6.0
1881-02-12,austria_hungary,3.5
